,customer_id,loyalty_score,product_id,product_category,purchase_count
1710,C58,6,P41,food,1
1711,C58,6,P44,food,1
1712,C58,6,P49,food,1
1713,C58,6,P51,food,2
1714,C58,6,P53,food,2
1715,C58,6,P54,food,1
1716,C58,6,P58,food,1
1717,C58,6,P60,food,1
1718,C59,6,P22,fruit_veg,3
1719,C59,6,P23,fruit_veg,3
1720,C59,6,P24,fruit_veg,6
1721,C59,6,P25,fruit_veg,4
1722,C59,6,P26,fruit_veg,6
1723,C59,6,P27,fruit_veg,3
1724,C59,6,P28,fruit_veg,4
1725,C59,6,P29,fruit_veg,2
1726,C59,6,P30,fruit_veg,5
1727,C59,6,P31,fruit_veg,6
1728,C59,6,P32,fruit_veg,3
1729,C59,6,P33,fruit_veg,8
1730,C59,6,P34,fruit_veg,8
1731,C6,10,P22,fruit_veg,1
1732,C6,10,P23,fruit_veg,1
1733,C6,10,P27,fruit_veg,1
1734,C6,10,P29,fruit_veg,2
1735,C6,10,P35,sweets,1
1736,C6,10,P38,sweets,1
1737,C6,10,P40,sweets,1
1738,C6,10,P61,bws,2
1739,C6,10,P62,bws,3
1740,C6,10,P63,bws,2
1741,C6,10,P64,bws,2
1742,C60,10,P41,food,1
1743,C60,10,P42,food,1
1744,C60,10,P43,food,2
1745,C60,10,P46,food,1
1746,C60,10,P47,food,2
1747,C60,10,P51,food,1
1748,C60,10,P52,food,2
1749,C60,10,P54,food,1
1750,C60,10,P57,food,1
1751,C60,10,P60,food,2
1752,C61,4,P35,sweets,2
1753,C61,4,P37,sweets,3
1754,C61,4,P38,sweets,3
1755,C61,4,P39,sweets,1
1756,C61,4,P40,sweets,6
1757,C61,4,P61,bws,1
1758,C61,4,P62,bws,2
1759,C61,4,P63,bws,2
1760,C61,4,P64,bws,3
1761,C62,6,P01,house,1
1762,C62,6,P08,house,1
1763,C62,6,P10,house,1
1764,C62,6,P11,house,1
1765,C62,6,P12,house,1
1766,C62,6,P17,clothes,1
1767,C62,6,P19,clothes,2
1768,C62,6,P20,clothes,1
1769,C62,6,P21,clothes,1
1770,C62,6,P31,fruit_veg,1
1771,C62,6,P32,fruit_veg,2
1772,C62,6,P34,fruit_veg,1
1773,C62,6,P61,bws,2
1774,C62,6,P62,bws,1
1775,C62,6,P64,bws,4
1776,C63,2,P35,sweets,15
1777,C63,2,P36,sweets,17
1778,C63,2,P37,sweets,8
1779,C63,2,P38,sweets,13
1780,C63,2,P39,sweets,13
1781,C63,2,P40,sweets,16
1782,C64,10,P35,sweets,3
1783,C64,10,P36,sweets,3
1784,C64,10,P37,sweets,3
1785,C64,10,P39,sweets,4
1786,C64,10,P40,sweets,2
1787,C64,10,P41,food,1
1788,C64,10,P43,food,1
1789,C64,10,P44,food,1
1790,C64,10,P45,food,2
1791,C64,10,P46,food,2
1792,C64,10,P49,food,1
1793,C64,10,P51,food,1
1794,C64,10,P52,food,2
1795,C64,10,P53,food,1
1796,C64,10,P54,food,1
1797,C64,10,P57,food,1
1798,C64,10,P59,food,1
1799,C64,10,P60,food,1
1800,C65,2,P01,house,1
1801,C65,2,P02,house,1
1802,C65,2,P04,house,1
1803,C65,2,P06,house,1
1804,C65,2,P07,house,1
1805,C65,2,P09,house,1
1806,C65,2,P11,house,1
1807,C65,2,P12,house,2
1808,C65,2,P35,sweets,2
1809,C65,2,P36,sweets,6
1810,C65,2,P38,sweets,1
1811,C65,2,P39,sweets,1
1812,C65,2,P41,food,2
1813,C65,2,P42,food,1
1814,C65,2,P43,food,1
1815,C65,2,P46,food,1
1816,C65,2,P47,food,2
1817,C65,2,P48,food,1
1818,C65,2,P49,food,1
1819,C65,2,P51,food,1
1820,C65,2,P52,food,1
1821,C65,2,P53,food,1
1822,C65,2,P57,food,1
1823,C65,2,P60,food,2
1824,C66,10,P41,food,2
1825,C66,10,P42,food,1
1826,C66,10,P43,food,1
1827,C66,10,P44,food,2
1828,C66,10,P45,food,1
1829,C66,10,P46,food,1
1830,C66,10,P49,food,1
1831,C66,10,P50,food,1
1832,C66,10,P51,food,5
1833,C66,10,P53,food,1
1834,C66,10,P55,food,3
1835,C66,10,P56,food,3
1836,C66,10,P57,food,2
1837,C66,10,P58,food,1
1838,C66,10,P59,food,2
1839,C67,4,P04,house,1
1840,C67,4,P05,house,1
1841,C67,4,P06,house,1
1842,C67,4,P08,house,1
1843,C67,4,P23,fruit_veg,3
1844,C67,4,P25,fruit_veg,1
1845,C67,4,P26,fruit_veg,1
1846,C67,4,P27,fruit_veg,1
1847,C67,4,P28,fruit_veg,1
1848,C67,4,P30,fruit_veg,1
1849,C67,4,P31,fruit_veg,1
1850,C67,4,P32,fruit_veg,1
1851,C67,4,P33,fruit_veg,2
1852,C67,4,P34,fruit_veg,2
1853,C67,4,P45,food,1
1854,C67,4,P49,food,1
1855,C67,4,P50,food,1
1856,C67,4,P51,food,1
1857,C67,4,P61,bws,2
1858,C67,4,P62,bws,1
1859,C67,4,P63,bws,2
1860,C67,4,P64,bws,4
1861,C68,8,P01,house,1
1862,C68,8,P02,house,2
1863,C68,8,P03,house,1
1864,C68,8,P04,house,2
1865,C68,8,P05,house,1
1866,C68,8,P07,house,1
1867,C68,8,P09,house,1
1868,C68,8,P11,house,2
1869,C68,8,P12,house,2
1870,C68,8,P18,clothes,2
1871,C68,8,P19,clothes,1
1872,C68,8,P20,clothes,1
1873,C68,8,P21,clothes,4
1874,C68,8,P23,fruit_veg,1
1875,C68,8,P24,fruit_veg,1
1876,C68,8,P26,fruit_veg,1
1877,C68,8,P29,fruit_veg,2
1878,C68,8,P31,fruit_veg,1
1879,C68,8,P32,fruit_veg,1
1880,C68,8,P33,fruit_veg,2
1881,C68,8,P34,fruit_veg,3
1882,C68,8,P42,food,2
1883,C68,8,P44,food,1
1884,C68,8,P47,food,2
1885,C68,8,P49,food,1
1886,C68,8,P50,food,1
1887,C68,8,P51,food,1
1888,C68,8,P52,food,1
1889,C68,8,P54,food,1
1890,C68,8,P59,food,1
1891,C68,8,P61,bws,1
1892,C68,8,P62,bws,2
1893,C68,8,P64,bws,1
1894,C69,7,P02,house,3
1895,C69,7,P03,house,6
1896,C69,7,P04,house,3
1897,C69,7,P05,house,2
1898,C69,7,P06,house,2
1899,C69,7,P07,house,1
1900,C69,7,P08,house,4
1901,C69,7,P09,house,3
1902,C69,7,P11,house,3
1903,C69,7,P12,house,1
1904,C69,7,P22,fruit_veg,2
1905,C69,7,P23,fruit_veg,2
1906,C69,7,P24,fruit_veg,5
1907,C69,7,P25,fruit_veg,4
1908,C69,7,P26,fruit_veg,1
1909,C69,7,P27,fruit_veg,3
1910,C69,7,P28,fruit_veg,1
1911,C69,7,P29,fruit_veg,1
1912,C69,7,P30,fruit_veg,3
1913,C69,7,P31,fruit_veg,2
1914,C69,7,P32,fruit_veg,3
1915,C69,7,P33,fruit_veg,2
1916,C69,7,P34,fruit_veg,5
1917,C69,7,P35,sweets,2
1918,C69,7,P36,sweets,1
1919,C69,7,P37,sweets,1
1920,C69,7,P38,sweets,3
1921,C69,7,P39,sweets,1
1922,C69,7,P42,food,1
1923,C69,7,P43,food,2
1924,C69,7,P46,food,1
1925,C69,7,P52,food,2
1926,C69,7,P59,food,3
1927,C69,7,P60,food,1
1928,C7,3,P35,sweets,6
1929,C7,3,P36,sweets,5
1930,C7,3,P37,sweets,4
1931,C7,3,P38,sweets,4
1932,C7,3,P39,sweets,4
1933,C7,3,P40,sweets,5
1934,C7,3,P61,bws,1
1935,C7,3,P62,bws,2
1936,C7,3,P63,bws,2
1937,C7,3,P64,bws,1
1938,C70,9,P01,house,2
1939,C70,9,P02,house,2
1940,C70,9,P03,house,2
1941,C70,9,P04,house,2
1942,C70,9,P05,house,1
1943,C70,9,P06,house,1
1944,C70,9,P07,house,1
1945,C70,9,P08,house,3
1946,C70,9,P09,house,3
1947,C70,9,P10,house,2
1948,C70,9,P11,house,1
1949,C70,9,P12,house,1
1950,C70,9,P35,sweets,7
1951,C70,9,P36,sweets,4
1952,C70,9,P37,sweets,6
1953,C70,9,P38,sweets,6
1954,C70,9,P39,sweets,6
1955,C70,9,P40,sweets,6
1956,C71,8,P01,house,1
1957,C71,8,P03,house,1
1958,C71,8,P04,house,1
1959,C71,8,P05,house,3
1960,C71,8,P07,house,1
1961,C71,8,P08,house,3
1962,C71,8,P09,house,1
1963,C71,8,P10,house,1
1964,C71,8,P14,clothes,3
1965,C71,8,P15,clothes,3
1966,C71,8,P16,clothes,2
1967,C71,8,P19,clothes,1
1968,C71,8,P20,clothes,1
1969,C71,8,P23,fruit_veg,1
1970,C71,8,P24,fruit_veg,1
1971,C71,8,P27,fruit_veg,1
1972,C71,8,P28,fruit_veg,2
1973,C71,8,P29,fruit_veg,1
1974,C71,8,P30,fruit_veg,1
1975,C71,8,P32,fruit_veg,1
1976,C71,8,P33,fruit_veg,2
1977,C71,8,P35,sweets,3
1978,C71,8,P37,sweets,2
1979,C71,8,P38,sweets,2
1980,C71,8,P40,sweets,2
1981,C71,8,P47,food,1
1982,C71,8,P48,food,1
1983,C71,8,P51,food,1
1984,C71,8,P53,food,1
1985,C71,8,P62,bws,1
1986,C71,8,P63,bws,1
1987,C71,8,P64,bws,1
1988,C72,5,P42,food,1
1989,C72,5,P43,food,1
1990,C72,5,P44,food,3
1991,C72,5,P46,food,1
1992,C72,5,P47,food,1
1993,C72,5,P48,food,1
1994,C72,5,P50,food,1
1995,C72,5,P51,food,7
1996,C72,5,P52,food,1
1997,C72,5,P54,food,1
1998,C72,5,P55,food,1
1999,C72,5,P56,food,3
2000,C72,5,P58,food,1
2001,C72,5,P59,food,1
2002,C72,5,P60,food,3
2003,C73,2,P22,fruit_veg,4
2004,C73,2,P23,fruit_veg,3
2005,C73,2,P24,fruit_veg,4
2006,C73,2,P25,fruit_veg,4
2007,C73,2,P26,fruit_veg,5
2008,C73,2,P27,fruit_veg,1
2009,C73,2,P28,fruit_veg,1
2010,C73,2,P29,fruit_veg,1
2011,C73,2,P30,fruit_veg,1
2012,C73,2,P31,fruit_veg,2
2013,C73,2,P32,fruit_veg,4
2014,C73,2,P33,fruit_veg,2
2015,C73,2,P34,fruit_veg,5
2016,C73,2,P35,sweets,2
2017,C73,2,P39,sweets,1
2018,C73,2,P40,sweets,3
2019,C73,2,P43,food,3
2020,C73,2,P47,food,1
2021,C73,2,P49,food,1
2022,C73,2,P50,food,1
2023,C73,2,P53,food,1
2024,C73,2,P56,food,1
2025,C73,2,P58,food,1
2026,C73,2,P61,bws,1
2027,C73,2,P62,bws,4
2028,C73,2,P64,bws,2
2029,C74,5,P01,house,3
2030,C74,5,P02,house,1
2031,C74,5,P03,house,4
2032,C74,5,P04,house,4
2033,C74,5,P05,house,4
2034,C74,5,P06,house,7
2035,C74,5,P07,house,8
2036,C74,5,P09,house,6
2037,C74,5,P10,house,4
2038,C74,5,P11,house,2
2039,C74,5,P12,house,5
2040,C75,8,P22,fruit_veg,4
2041,C75,8,P23,fruit_veg,2
2042,C75,8,P24,fruit_veg,2
2043,C75,8,P27,fruit_veg,2
2044,C75,8,P29,fruit_veg,2
2045,C75,8,P30,fruit_veg,3
2046,C75,8,P31,fruit_veg,2
2047,C75,8,P32,fruit_veg,1
2048,C75,8,P33,fruit_veg,1
2049,C75,8,P34,fruit_veg,1
2050,C75,8,P41,food,2
2051,C75,8,P43,food,2
2052,C75,8,P44,food,2
2053,C75,8,P45,food,4
2054,C75,8,P46,food,1
2055,C75,8,P47,food,1
2056,C75,8,P48,food,2
2057,C75,8,P49,food,1
2058,C75,8,P50,food,3
2059,C75,8,P55,food,2
2060,C75,8,P58,food,1
2061,C75,8,P59,food,5
2062,C75,8,P60,food,2
2063,C75,8,P61,bws,1
2064,C75,8,P62,bws,6
2065,C75,8,P63,bws,2
2066,C75,8,P64,bws,3
2067,C76,10,P22,fruit_veg,1
2068,C76,10,P24,fruit_veg,1
2069,C76,10,P27,fruit_veg,2
2070,C76,10,P28,fruit_veg,1
2071,C76,10,P29,fruit_veg,1
2072,C76,10,P30,fruit_veg,2
2073,C76,10,P31,fruit_veg,1
2074,C76,10,P33,fruit_veg,2
2075,C76,10,P34,fruit_veg,1
2076,C76,10,P35,sweets,4
2077,C76,10,P36,sweets,4
2078,C76,10,P37,sweets,2
2079,C76,10,P38,sweets,4
2080,C76,10,P39,sweets,2
2081,C76,10,P40,sweets,5
2082,C77,9,P02,house,1
2083,C77,9,P04,house,1
2084,C77,9,P10,house,1
2085,C77,9,P35,sweets,1
2086,C77,9,P36,sweets,2
2087,C77,9,P37,sweets,1
2088,C77,9,P38,sweets,1
2089,C77,9,P39,sweets,1
2090,C77,9,P40,sweets,1
2091,C77,9,P61,bws,2
2092,C77,9,P62,bws,1
2093,C77,9,P63,bws,1
2094,C77,9,P64,bws,1
2095,C78,9,P35,sweets,5
2096,C78,9,P36,sweets,2
2097,C78,9,P37,sweets,3
2098,C78,9,P38,sweets,3
2099,C78,9,P39,sweets,1
2100,C78,9,P40,sweets,4
2101,C78,9,P61,bws,1
2102,C78,9,P63,bws,3
2103,C79,1,P22,fruit_veg,2
2104,C79,1,P24,fruit_veg,1
2105,C79,1,P25,fruit_veg,2
2106,C79,1,P26,fruit_veg,1
2107,C79,1,P27,fruit_veg,3
2108,C79,1,P28,fruit_veg,3
2109,C79,1,P29,fruit_veg,1
2110,C79,1,P30,fruit_veg,2
2111,C79,1,P31,fruit_veg,1
2112,C79,1,P32,fruit_veg,4
2113,C79,1,P33,fruit_veg,2
2114,C79,1,P34,fruit_veg,2
2115,C79,1,P41,food,1
2116,C79,1,P43,food,2
2117,C79,1,P44,food,1
2118,C79,1,P49,food,1
2119,C79,1,P50,food,2
2120,C79,1,P51,food,1
2121,C79,1,P52,food,3
2122,C79,1,P53,food,1
2123,C79,1,P54,food,2
2124,C79,1,P56,food,2
2125,C79,1,P57,food,1
2126,C79,1,P58,food,2
2127,C79,1,P59,food,3
2128,C8,7,P01,house,1
2129,C8,7,P02,house,1
2130,C8,7,P03,house,1
2131,C8,7,P04,house,1
2132,C8,7,P05,house,1
2133,C8,7,P06,house,1
2134,C8,7,P08,house,1
2135,C8,7,P09,house,2
2136,C8,7,P10,house,4
2137,C8,7,P11,house,2
2138,C8,7,P12,house,2
2139,C8,7,P61,bws,3
2140,C8,7,P62,bws,3
2141,C8,7,P63,bws,4
2142,C8,7,P64,bws,3
2143,C80,9,P22,fruit_veg,1
2144,C80,9,P23,fruit_veg,3
2145,C80,9,P24,fruit_veg,5
2146,C80,9,P25,fruit_veg,1
2147,C80,9,P26,fruit_veg,4
2148,C80,9,P27,fruit_veg,4
2149,C80,9,P29,fruit_veg,4
2150,C80,9,P30,fruit_veg,2
2151,C80,9,P31,fruit_veg,2
2152,C80,9,P32,fruit_veg,5
2153,C80,9,P33,fruit_veg,3
2154,C80,9,P34,fruit_veg,3
2155,C80,9,P41,food,1
2156,C80,9,P43,food,1
2157,C80,9,P44,food,2
2158,C80,9,P45,food,1
2159,C80,9,P46,food,3
2160,C80,9,P47,food,1
2161,C80,9,P51,food,2
2162,C80,9,P52,food,2
2163,C80,9,P56,food,3
2164,C80,9,P57,food,1
2165,C80,9,P59,food,3
2166,C81,7,P22,fruit_veg,3
2167,C81,7,P23,fruit_veg,2
2168,C81,7,P24,fruit_veg,1
2169,C81,7,P26,fruit_veg,1
2170,C81,7,P27,fruit_veg,3
2171,C81,7,P28,fruit_veg,1
2172,C81,7,P29,fruit_veg,2
2173,C81,7,P31,fruit_veg,1
2174,C81,7,P32,fruit_veg,2
2175,C81,7,P33,fruit_veg,1
2176,C81,7,P34,fruit_veg,1
2177,C81,7,P35,sweets,1
2178,C81,7,P36,sweets,1
2179,C81,7,P37,sweets,2
2180,C81,7,P38,sweets,2
2181,C81,7,P40,sweets,1
2182,C81,7,P41,food,2
2183,C81,7,P47,food,1
2184,C81,7,P49,food,1
2185,C81,7,P51,food,2
2186,C81,7,P52,food,1
2187,C81,7,P60,food,1
2188,C81,7,P61,bws,7
2189,C81,7,P62,bws,3
2190,C81,7,P63,bws,6
2191,C81,7,P64,bws,2
2192,C82,9,P01,house,2
2193,C82,9,P02,house,3
2194,C82,9,P03,house,1
2195,C82,9,P04,house,2
2196,C82,9,P05,house,3
2197,C82,9,P06,house,1
2198,C82,9,P07,house,1
2199,C82,9,P08,house,4
2200,C82,9,P09,house,1
2201,C82,9,P11,house,2
2202,C82,9,P12,house,3
2203,C82,9,P35,sweets,7
2204,C82,9,P36,sweets,5
2205,C82,9,P37,sweets,6
2206,C82,9,P38,sweets,1
2207,C82,9,P39,sweets,1
2208,C82,9,P40,sweets,4
2209,C82,9,P61,bws,9
2210,C82,9,P62,bws,11
2211,C82,9,P63,bws,10
2212,C82,9,P64,bws,6
2213,C83,8,P01,house,4
2214,C83,8,P02,house,5
2215,C83,8,P03,house,3
2216,C83,8,P04,house,2
2217,C83,8,P05,house,1
2218,C83,8,P06,house,1
2219,C83,8,P07,house,1
2220,C83,8,P09,house,2
2221,C83,8,P10,house,2
2222,C83,8,P11,house,5
2223,C83,8,P12,house,1
2224,C83,8,P13,clothes,1
2225,C83,8,P14,clothes,2
2226,C83,8,P15,clothes,1
2227,C83,8,P16,clothes,2
2228,C83,8,P17,clothes,3
2229,C83,8,P18,clothes,2
2230,C83,8,P19,clothes,1
2231,C83,8,P20,clothes,3
2232,C83,8,P21,clothes,1
2233,C83,8,P36,sweets,1
2234,C83,8,P37,sweets,1
2235,C83,8,P38,sweets,6
2236,C83,8,P39,sweets,1
2237,C83,8,P41,food,1
2238,C83,8,P44,food,1
2239,C83,8,P50,food,1
2240,C83,8,P51,food,1
2241,C83,8,P53,food,2
2242,C83,8,P54,food,1
2243,C83,8,P55,food,1
2244,C84,1,P22,fruit_veg,1
2245,C84,1,P23,fruit_veg,1
2246,C84,1,P24,fruit_veg,1
2247,C84,1,P25,fruit_veg,2
2248,C84,1,P26,fruit_veg,2
2249,C84,1,P31,fruit_veg,3
2250,C84,1,P32,fruit_veg,2
2251,C84,1,P33,fruit_veg,3
2252,C84,1,P34,fruit_veg,2
2253,C84,1,P36,sweets,1
2254,C84,1,P37,sweets,1
2255,C84,1,P38,sweets,1
2256,C84,1,P40,sweets,1
2257,C84,1,P51,food,1
2258,C84,1,P52,food,1
2259,C84,1,P57,food,2
2260,C84,1,P58,food,2
2261,C85,8,P05,house,2
2262,C85,8,P06,house,1
2263,C85,8,P07,house,1
2264,C85,8,P09,house,1
2265,C85,8,P10,house,2
2266,C85,8,P12,house,1
2267,C85,8,P22,fruit_veg,1
2268,C85,8,P23,fruit_veg,2
2269,C85,8,P24,fruit_veg,1
2270,C85,8,P26,fruit_veg,3
2271,C85,8,P27,fruit_veg,1
2272,C85,8,P28,fruit_veg,2
2273,C85,8,P29,fruit_veg,1
2274,C85,8,P30,fruit_veg,2
2275,C85,8,P31,fruit_veg,2
2276,C85,8,P34,fruit_veg,2
2277,C85,8,P41,food,1
2278,C85,8,P43,food,1
2279,C85,8,P47,food,1
2280,C85,8,P50,food,1
2281,C85,8,P52,food,1
2282,C85,8,P57,food,1
2283,C85,8,P58,food,1
2284,C85,8,P59,food,1
2285,C85,8,P60,food,2
2286,C86,8,P13,clothes,3
2287,C86,8,P14,clothes,2
2288,C86,8,P15,clothes,3
2289,C86,8,P16,clothes,1
2290,C86,8,P17,clothes,3
2291,C86,8,P18,clothes,4
2292,C86,8,P19,clothes,6
2293,C86,8,P20,clothes,2
2294,C86,8,P21,clothes,4
2295,C86,8,P41,food,1
2296,C86,8,P42,food,2
2297,C86,8,P43,food,3
2298,C86,8,P45,food,2
2299,C86,8,P46,food,1
2300,C86,8,P48,food,2
2301,C86,8,P49,food,1
2302,C86,8,P51,food,2
2303,C86,8,P54,food,4
2304,C86,8,P55,food,1
2305,C86,8,P56,food,1
2306,C86,8,P57,food,2
2307,C86,8,P59,food,3
2308,C86,8,P60,food,4
2309,C86,8,P61,bws,5
2310,C86,8,P62,bws,7
2311,C86,8,P63,bws,4
2312,C86,8,P64,bws,3
2313,C87,3,P42,food,5
2314,C87,3,P43,food,3
2315,C87,3,P44,food,3
2316,C87,3,P45,food,4
2317,C87,3,P46,food,2
2318,C87,3,P47,food,2
2319,C87,3,P48,food,2
2320,C87,3,P49,food,1
2321,C87,3,P50,food,3
2322,C87,3,P51,food,1
2323,C87,3,P52,food,2
2324,C87,3,P53,food,3
2325,C87,3,P54,food,3
2326,C87,3,P55,food,2
2327,C87,3,P56,food,3
2328,C87,3,P57,food,2
2329,C87,3,P58,food,2
2330,C87,3,P59,food,4
2331,C87,3,P60,food,2
2332,C88,1,P13,clothes,3
2333,C88,1,P14,clothes,1
2334,C88,1,P15,clothes,1
2335,C88,1,P16,clothes,2
2336,C88,1,P17,clothes,1
2337,C88,1,P18,clothes,1
2338,C88,1,P19,clothes,2
2339,C88,1,P20,clothes,2
2340,C88,1,P21,clothes,1
2341,C88,1,P22,fruit_veg,1
2342,C88,1,P23,fruit_veg,1
2343,C88,1,P25,fruit_veg,2
2344,C88,1,P26,fruit_veg,1
2345,C88,1,P28,fruit_veg,3
2346,C88,1,P29,fruit_veg,1
2347,C88,1,P30,fruit_veg,1
2348,C88,1,P31,fruit_veg,3
2349,C88,1,P33,fruit_veg,3
2350,C88,1,P34,fruit_veg,1
2351,C89,8,P22,fruit_veg,2
2352,C89,8,P23,fruit_veg,5
2353,C89,8,P24,fruit_veg,7
2354,C89,8,P25,fruit_veg,2
2355,C89,8,P26,fruit_veg,5
2356,C89,8,P27,fruit_veg,7
2357,C89,8,P28,fruit_veg,5
2358,C89,8,P29,fruit_veg,6
2359,C89,8,P30,fruit_veg,3
2360,C89,8,P31,fruit_veg,1
2361,C89,8,P32,fruit_veg,2
2362,C89,8,P33,fruit_veg,3
2363,C89,8,P34,fruit_veg,6
2364,C89,8,P41,food,1
2365,C89,8,P42,food,1
2366,C89,8,P46,food,3
2367,C89,8,P47,food,4
2368,C89,8,P48,food,1
2369,C89,8,P50,food,1
2370,C89,8,P52,food,2
2371,C89,8,P53,food,1
2372,C89,8,P54,food,1
2373,C89,8,P55,food,3
2374,C89,8,P56,food,2
2375,C89,8,P57,food,2
2376,C89,8,P60,food,1
2377,C9,8,P13,clothes,4
2378,C9,8,P14,clothes,6
2379,C9,8,P15,clothes,3
2380,C9,8,P16,clothes,1
2381,C9,8,P17,clothes,2
2382,C9,8,P18,clothes,4
2383,C9,8,P19,clothes,1
2384,C9,8,P20,clothes,8
2385,C9,8,P21,clothes,3
2386,C9,8,P41,food,3
2387,C9,8,P42,food,2
2388,C9,8,P43,food,1
2389,C9,8,P44,food,2
2390,C9,8,P45,food,1
2391,C9,8,P46,food,1
2392,C9,8,P47,food,1
2393,C9,8,P50,food,1
2394,C9,8,P51,food,1
2395,C9,8,P52,food,1
2396,C9,8,P53,food,3
2397,C9,8,P54,food,1
2398,C9,8,P55,food,3
2399,C9,8,P56,food,2
2400,C9,8,P57,food,3
2401,C9,8,P59,food,1
2402,C9,8,P60,food,2
2403,C90,3,P13,clothes,3
2404,C90,3,P14,clothes,3
2405,C90,3,P15,clothes,3
2406,C90,3,P16,clothes,1
2407,C90,3,P17,clothes,4
2408,C90,3,P18,clothes,1
2409,C90,3,P19,clothes,2
2410,C90,3,P20,clothes,1
2411,C90,3,P21,clothes,6
2412,C91,3,P61,bws,5
2413,C91,3,P62,bws,7
2414,C91,3,P63,bws,8
2415,C91,3,P64,bws,12
2416,C92,1,P13,clothes,2
2417,C92,1,P14,clothes,2
2418,C92,1,P15,clothes,3
2419,C92,1,P16,clothes,3
2420,C92,1,P17,clothes,3
2421,C92,1,P18,clothes,3
2422,C92,1,P19,clothes,4
2423,C92,1,P20,clothes,3
2424,C92,1,P21,clothes,1
2425,C92,1,P22,fruit_veg,1
2426,C92,1,P24,fruit_veg,2
2427,C92,1,P25,fruit_veg,2
2428,C92,1,P26,fruit_veg,4
2429,C92,1,P27,fruit_veg,1
2430,C92,1,P28,fruit_veg,3
2431,C92,1,P29,fruit_veg,1
2432,C92,1,P30,fruit_veg,2
2433,C92,1,P31,fruit_veg,2
2434,C92,1,P32,fruit_veg,1
2435,C92,1,P33,fruit_veg,2
2436,C92,1,P34,fruit_veg,2
2437,C93,5,P22,fruit_veg,1
2438,C93,5,P24,fruit_veg,2
2439,C93,5,P25,fruit_veg,2
2440,C93,5,P26,fruit_veg,1
2441,C93,5,P27,fruit_veg,1
2442,C93,5,P28,fruit_veg,3
2443,C93,5,P29,fruit_veg,1
2444,C93,5,P30,fruit_veg,1
2445,C93,5,P31,fruit_veg,2
2446,C93,5,P32,fruit_veg,1
2447,C93,5,P33,fruit_veg,1
2448,C93,5,P34,fruit_veg,1
2449,C94,10,P22,fruit_veg,4
2450,C94,10,P23,fruit_veg,1
2451,C94,10,P24,fruit_veg,3
2452,C94,10,P26,fruit_veg,1
2453,C94,10,P27,fruit_veg,1
2454,C94,10,P28,fruit_veg,3
2455,C94,10,P29,fruit_veg,2
2456,C94,10,P31,fruit_veg,2
2457,C94,10,P32,fruit_veg,2
2458,C94,10,P33,fruit_veg,1
2459,C94,10,P35,sweets,3
2460,C94,10,P36,sweets,1
2461,C94,10,P37,sweets,1
2462,C94,10,P38,sweets,2
2463,C94,10,P39,sweets,1
2464,C94,10,P40,sweets,3
2465,C94,10,P45,food,1
2466,C94,10,P50,food,1
2467,C94,10,P56,food,1
2468,C95,7,P35,sweets,14
2469,C95,7,P36,sweets,11
2470,C95,7,P37,sweets,10
2471,C95,7,P38,sweets,9
2472,C95,7,P39,sweets,6
2473,C95,7,P40,sweets,11
2474,C96,10,P23,fruit_veg,2
2475,C96,10,P24,fruit_veg,1
2476,C96,10,P25,fruit_veg,1
2477,C96,10,P26,fruit_veg,1
2478,C96,10,P28,fruit_veg,1
2479,C96,10,P30,fruit_veg,1
2480,C96,10,P31,fruit_veg,1
2481,C96,10,P32,fruit_veg,1
2482,C96,10,P33,fruit_veg,2
2483,C96,10,P34,fruit_veg,2
2484,C96,10,P35,sweets,1
2485,C96,10,P36,sweets,4
2486,C96,10,P37,sweets,5
2487,C96,10,P38,sweets,2
2488,C96,10,P39,sweets,3
2489,C96,10,P40,sweets,10
2490,C96,10,P41,food,3
2491,C96,10,P42,food,2
2492,C96,10,P43,food,1
2493,C96,10,P44,food,4
2494,C96,10,P45,food,3
2495,C96,10,P46,food,1
2496,C96,10,P49,food,1
2497,C96,10,P51,food,2
2498,C96,10,P52,food,1
2499,C96,10,P53,food,1
2500,C96,10,P54,food,1
2501,C96,10,P56,food,2
2502,C96,10,P57,food,1
2503,C96,10,P60,food,1
2504,C96,10,P61,bws,8
2505,C96,10,P62,bws,2
2506,C96,10,P63,bws,7
2507,C96,10,P64,bws,2
2508,C97,9,P22,fruit_veg,1
2509,C97,9,P23,fruit_veg,4
2510,C97,9,P24,fruit_veg,4
2511,C97,9,P25,fruit_veg,5
2512,C97,9,P26,fruit_veg,4
2513,C97,9,P27,fruit_veg,5
2514,C97,9,P28,fruit_veg,2
2515,C97,9,P29,fruit_veg,3
2516,C97,9,P31,fruit_veg,1
2517,C97,9,P32,fruit_veg,8
2518,C97,9,P33,fruit_veg,4
2519,C97,9,P34,fruit_veg,2
2520,C98,7,P35,sweets,2
2521,C98,7,P36,sweets,2
2522,C98,7,P37,sweets,1
2523,C98,7,P38,sweets,2
2524,C98,7,P39,sweets,1
2525,C98,7,P40,sweets,1
2526,C98,7,P42,food,1
2527,C98,7,P58,food,2
2528,C98,7,P63,bws,1
2529,C98,7,P64,bws,1
2530,C99,9,P22,fruit_veg,2
2531,C99,9,P23,fruit_veg,3
2532,C99,9,P24,fruit_veg,1
2533,C99,9,P27,fruit_veg,2
2534,C99,9,P28,fruit_veg,2
2535,C99,9,P29,fruit_veg,3
