customer_id,product_id,price,date_of_purchase
C25,P40,1341,2019-03-05 18:19:00
C26,P49,532,2019-03-05 07:07:00
C27,P60,1815,2019-03-05 10:53:00
C29,P41,576,2019-03-05 04:29:00
C30,P02,1009,2019-03-05 04:08:00
C30,P07,1823,2019-03-05 04:08:00
C34,P17,1854,2019-03-05 12:58:00
C34,P17,1914,2019-03-05 12:58:00
C46,P05,1263,2019-03-05 11:36:00
C53,P22,430,2019-03-05 13:30:00
C58,P53,236,2019-03-05 08:52:00
C63,P40,51,2019-03-05 14:13:00
C63,P36,896,2019-03-05 14:13:00
C64,P37,25,2019-03-05 22:33:00
C73,P43,61,2019-03-05 03:56:00
C76,P37,1393,2019-03-05 22:58:00
C76,P39,1568,2019-03-05 22:58:00
C89,P28,1792,2019-03-05 07:42:00
C95,P40,988,2019-03-05 10:54:00
C101,P29,1803,2019-03-05 11:25:00
C106,P33,345,2019-03-05 04:31:00
C106,P23,862,2019-03-05 04:31:00
C107,P32,1858,2019-03-05 18:19:00
C109,P40,331,2019-03-05 04:20:00
C112,P56,1483,2019-03-05 14:29:00
C114,P39,517,2019-03-05 03:48:00
C116,P43,1437,2019-03-05 04:17:00
C116,P56,478,2019-03-05 04:17:00
C117,P15,448,2019-03-05 20:36:00
C117,P17,296,2019-03-05 20:36:00
C127,P04,92,2019-03-05 22:40:00
C136,P22,476,2019-03-05 17:40:00
C1,P10,1775,2019-03-06 04:36:00
C4,P37,832,2019-03-06 15:07:00
C8,P03,1777,2019-03-06 17:02:00
C17,P22,47,2019-03-06 12:25:00
C19,P28,1430,2019-03-06 05:47:00
C21,P30,1565,2019-03-06 09:00:00
C34,P33,1344,2019-03-06 05:00:00
C34,P29,1478,2019-03-06 05:00:00
C35,P25,1116,2019-03-06 13:53:00
C44,P46,1735,2019-03-06 05:14:00
C44,P52,1195,2019-03-06 05:14:00
C45,P42,1155,2019-03-06 05:31:00
C46,P09,1042,2019-03-06 15:28:00
C46,P07,1603,2019-03-06 15:28:00
C48,P38,226,2019-03-06 23:49:00
C53,P22,1539,2019-03-06 04:49:00
C53,P31,730,2019-03-06 04:49:00
C59,P34,1258,2019-03-06 23:03:00
C59,P27,567,2019-03-06 23:03:00
C65,P11,1278,2019-03-06 18:26:00
C68,P29,1858,2019-03-06 18:43:00
C69,P22,426,2019-03-06 05:26:00
C70,P38,1746,2019-03-06 11:32:00
C71,P35,1102,2019-03-06 08:29:00
C80,P47,1876,2019-03-06 16:48:00
C80,P56,662,2019-03-06 16:48:00
C86,P43,1972,2019-03-06 05:42:00
C95,P40,1130,2019-03-06 19:58:00
C96,P61,103,2019-03-06 23:26:00
C104,P22,865,2019-03-06 13:17:00
C107,P34,1602,2019-03-06 16:05:00
C108,P49,1263,2019-03-06 14:49:00
C108,P59,1924,2019-03-06 14:49:00
C110,P62,967,2019-03-06 22:10:00
C112,P55,707,2019-03-06 23:07:00
C112,P60,941,2019-03-06 23:07:00
C116,P46,1939,2019-03-06 14:33:00
C116,P56,1774,2019-03-06 14:33:00
C1,P01,497,2019-03-07 08:37:00
C9,P15,1627,2019-03-07 03:40:00
C10,P59,1101,2019-03-07 15:05:00
C13,P22,238,2019-03-07 21:39:00
C14,P51,560,2019-03-07 05:38:00
C19,P27,1567,2019-03-07 07:39:00
C28,P32,699,2019-03-07 10:11:00
C28,P22,458,2019-03-07 10:11:00
C44,P46,148,2019-03-07 21:28:00
C49,P60,419,2019-03-07 05:08:00
C51,P64,1618,2019-03-07 04:59:00
C72,P56,1186,2019-03-07 04:43:00
C72,P56,132,2019-03-07 04:43:00
C74,P06,239,2019-03-07 12:46:00
C82,P36,1826,2019-03-07 09:17:00
C82,P37,585,2019-03-07 09:17:00
C88,P30,1997,2019-03-07 17:37:00
C88,P33,1203,2019-03-07 17:37:00
C89,P23,240,2019-03-07 20:50:00
C90,P14,1534,2019-03-07 15:08:00
C92,P16,1431,2019-03-07 09:32:00
C103,P28,1883,2019-03-07 21:05:00
C105,P62,1903,2019-03-07 13:36:00
C115,P39,47,2019-03-07 16:24:00
C120,P55,1027,2019-03-07 23:40:00
C120,P44,125,2019-03-07 23:40:00
C126,P24,1987,2019-03-07 22:56:00
C126,P23,634,2019-03-07 22:56:00
C130,P26,217,2019-03-07 22:06:00
C132,P28,1199,2019-03-07 05:37:00
C132,P22,1487,2019-03-07 05:37:00
C136,P23,330,2019-03-07 18:57:00
C136,P30,992,2019-03-07 18:57:00
C13,P46,1466,2019-03-08 11:49:00
C13,P47,310,2019-03-08 11:49:00
C15,P41,1040,2019-03-08 10:06:00
C17,P25,337,2019-03-08 13:28:00
C17,P30,828,2019-03-08 13:28:00
C27,P31,1951,2019-03-08 23:37:00
C40,P16,123,2019-03-08 10:02:00
C45,P44,1093,2019-03-08 18:15:00
C49,P50,68,2019-03-08 08:31:00
C52,P35,1496,2019-03-08 08:43:00
C70,P06,158,2019-03-08 08:57:00
C71,P15,127,2019-03-08 04:01:00
C72,P44,34,2019-03-08 20:07:00
C75,P62,165,2019-03-08 18:25:00
C82,P02,674,2019-03-08 05:03:00
C82,P12,57,2019-03-08 05:03:00
C84,P32,1645,2019-03-08 10:55:00
C84,P26,341,2019-03-08 10:55:00
C95,P37,1774,2019-03-08 09:28:00
C104,P35,1361,2019-03-08 12:11:00
C106,P63,162,2019-03-08 14:22:00
C106,P62,1769,2019-03-08 14:22:00
C109,P35,1249,2019-03-08 19:28:00
C109,P40,216,2019-03-08 19:28:00
C110,P62,669,2019-03-08 19:31:00
C110,P62,1471,2019-03-08 19:31:00
C117,P20,630,2019-03-08 17:39:00
C124,P51,574,2019-03-08 07:04:00
C124,P48,811,2019-03-08 07:04:00
C127,P18,559,2019-03-08 06:26:00
C127,P14,1304,2019-03-08 06:26:00
C5,P64,742,2019-03-09 03:49:00
C21,P34,1870,2019-03-09 04:18:00
C21,P32,929,2019-03-09 04:18:00
C44,P57,1799,2019-03-09 19:02:00
C44,P55,362,2019-03-09 19:02:00
C45,P58,723,2019-03-09 19:31:00
C56,P57,1524,2019-03-09 15:41:00
C56,P54,712,2019-03-09 15:41:00
C61,P62,1274,2019-03-09 06:44:00
C63,P38,1917,2019-03-09 18:02:00
C63,P38,1513,2019-03-09 18:02:00
C66,P45,936,2019-03-09 07:44:00
C69,P38,1623,2019-03-09 19:11:00
C95,P35,1629,2019-03-09 08:03:00
C96,P46,1876,2019-03-09 07:21:00
C100,P16,383,2019-03-09 16:55:00
C100,P16,916,2019-03-09 16:55:00
C104,P26,555,2019-03-09 12:52:00
C105,P07,604,2019-03-09 05:47:00
C105,P06,1818,2019-03-09 05:47:00
C109,P37,1893,2019-03-09 11:19:00
C114,P38,373,2019-03-09 17:42:00
C122,P20,125,2019-03-09 19:47:00
C125,P64,1525,2019-03-09 10:37:00
C125,P64,880,2019-03-09 10:37:00
C126,P30,1158,2019-03-09 22:12:00
C135,P05,596,2019-03-09 19:08:00
C136,P35,863,2019-03-09 06:10:00
C1,P07,577,2019-03-10 04:20:00
C1,P04,1497,2019-03-10 04:20:00
C2,P31,477,2019-03-10 04:52:00
C9,P46,1129,2019-03-10 15:58:00
C10,P34,294,2019-03-10 15:41:00
C13,P57,1103,2019-03-10 11:29:00
C14,P41,1485,2019-03-10 22:51:00
C14,P51,532,2019-03-10 22:51:00
C21,P27,360,2019-03-10 17:17:00
C21,P22,1544,2019-03-10 17:17:00
C22,P31,404,2019-03-10 13:00:00
C22,P30,1616,2019-03-10 13:00:00
C30,P11,950,2019-03-10 13:41:00
C32,P26,921,2019-03-10 08:20:00
C34,P27,1089,2019-03-10 04:07:00
C40,P21,379,2019-03-10 05:27:00
C41,P32,1051,2019-03-10 17:10:00
C41,P29,517,2019-03-10 17:10:00
C47,P10,574,2019-03-10 14:51:00
C49,P57,273,2019-03-10 09:30:00
C51,P34,1278,2019-03-10 03:37:00
C51,P33,1346,2019-03-10 03:37:00
C58,P26,1183,2019-03-10 05:17:00
C58,P29,1088,2019-03-10 05:17:00
C59,P24,1915,2019-03-10 20:21:00
C70,P12,867,2019-03-10 02:58:00
C70,P07,1869,2019-03-10 02:58:00
C76,P36,211,2019-03-10 05:35:00
C76,P37,1456,2019-03-10 05:35:00
C80,P24,1764,2019-03-10 05:29:00
C83,P02,170,2019-03-10 20:49:00
C83,P02,524,2019-03-10 20:49:00
C95,P35,674,2019-03-10 03:02:00
C95,P38,316,2019-03-10 03:02:00
C100,P26,1934,2019-03-10 17:01:00
C105,P39,812,2019-03-10 13:59:00
C108,P56,542,2019-03-10 07:16:00
C114,P35,1877,2019-03-10 04:11:00
C122,P38,1204,2019-03-10 09:30:00
C124,P03,704,2019-03-10 04:47:00
C124,P05,329,2019-03-10 04:47:00
C125,P64,245,2019-03-10 23:20:00
C133,P63,63,2019-03-10 03:18:00
C136,P39,1256,2019-03-10 13:10:00
C1,P02,482,2019-03-11 06:49:00
C1,P07,1842,2019-03-11 06:49:00
C4,P40,1364,2019-03-11 10:39:00
C9,P20,791,2019-03-11 04:21:00
C10,P57,744,2019-03-11 04:22:00
C12,P28,1703,2019-03-11 17:40:00
C12,P22,1958,2019-03-11 17:40:00
C14,P55,332,2019-03-11 13:26:00
C14,P45,1827,2019-03-11 13:26:00
C19,P29,1252,2019-03-11 09:35:00
C20,P41,1065,2019-03-11 20:17:00
C20,P43,480,2019-03-11 20:17:00
C24,P36,771,2019-03-11 16:56:00
C30,P39,748,2019-03-11 04:49:00
C30,P35,492,2019-03-11 04:49:00
C33,P34,219,2019-03-11 09:41:00
C33,P34,877,2019-03-11 09:41:00
C37,P31,1823,2019-03-11 03:01:00
C37,P25,1655,2019-03-11 03:01:00
C41,P26,787,2019-03-11 10:59:00
C44,P35,810,2019-03-11 22:20:00
C45,P50,628,2019-03-11 17:10:00
C45,P41,1594,2019-03-11 17:10:00
C63,P40,756,2019-03-11 20:02:00
C65,P57,497,2019-03-11 13:18:00
C71,P29,1156,2019-03-11 10:44:00
C72,P58,1498,2019-03-11 22:18:00
C73,P43,1179,2019-03-11 19:09:00
C73,P56,17,2019-03-11 19:09:00
C82,P62,1159,2019-03-11 20:11:00
C86,P19,1108,2019-03-11 04:32:00
C92,P30,843,2019-03-11 23:12:00
C98,P58,1975,2019-03-11 22:00:00
C101,P36,1351,2019-03-11 10:05:00
C118,P39,62,2019-03-11 15:12:00
C123,P33,1909,2019-03-11 06:47:00
C135,P61,413,2019-03-11 14:52:00
C137,P24,1691,2019-03-11 22:44:00
C137,P30,1116,2019-03-11 22:44:00
C1,P01,1313,2019-03-12 23:47:00
C11,P01,1411,2019-03-12 04:22:00
C14,P43,406,2019-03-12 08:52:00
C22,P36,1925,2019-03-12 10:37:00
C22,P39,1703,2019-03-12 10:37:00
C28,P35,1612,2019-03-12 10:30:00
C30,P38,1557,2019-03-12 09:32:00
C30,P39,586,2019-03-12 09:32:00
C34,P62,973,2019-03-12 15:11:00
C44,P50,1764,2019-03-12 05:00:00
C44,P48,1322,2019-03-12 05:00:00
C47,P05,1043,2019-03-12 20:50:00
C56,P52,1391,2019-03-12 15:31:00
C58,P35,218,2019-03-12 17:55:00
C58,P40,686,2019-03-12 17:55:00
C59,P26,1571,2019-03-12 12:50:00
C82,P61,1265,2019-03-12 17:58:00
C90,P19,1408,2019-03-12 17:23:00
C104,P29,1725,2019-03-12 08:29:00
C104,P34,1331,2019-03-12 08:29:00
C112,P39,1704,2019-03-12 03:10:00
C112,P39,588,2019-03-12 03:10:00
C115,P39,1127,2019-03-12 06:56:00
C118,P25,1520,2019-03-12 13:44:00
C118,P28,7,2019-03-12 13:44:00
C131,P46,153,2019-03-12 11:42:00
C132,P12,561,2019-03-12 17:31:00
C132,P06,873,2019-03-12 17:31:00
C137,P28,676,2019-03-12 15:18:00
C1,P08,791,2019-03-13 18:19:00
C5,P35,340,2019-03-13 11:06:00
C16,P36,1278,2019-03-13 05:26:00
C20,P12,893,2019-03-13 03:30:00
C20,P06,260,2019-03-13 03:30:00
C22,P02,1512,2019-03-13 17:00:00
C34,P29,1602,2019-03-13 04:59:00
C39,P37,677,2019-03-13 04:21:00
C40,P07,1457,2019-03-13 22:20:00
C45,P52,688,2019-03-13 14:59:00
C49,P42,1173,2019-03-13 14:15:00
C50,P39,833,2019-03-13 18:50:00
C50,P39,1215,2019-03-13 18:50:00
C57,P51,1445,2019-03-13 12:55:00
C57,P43,961,2019-03-13 12:55:00
C61,P38,1319,2019-03-13 08:13:00
C68,P52,536,2019-03-13 03:15:00
C68,P42,940,2019-03-13 03:15:00
C69,P27,1014,2019-03-13 07:01:00
C72,P52,1050,2019-03-13 15:35:00
C79,P32,1563,2019-03-13 18:09:00
C86,P21,98,2019-03-13 12:19:00
C86,P13,527,2019-03-13 12:19:00
C91,P62,947,2019-03-13 13:57:00
C91,P62,825,2019-03-13 13:57:00
C92,P21,1671,2019-03-13 19:36:00
C97,P25,767,2019-03-13 10:47:00
C102,P49,1467,2019-03-13 05:52:00
C103,P36,815,2019-03-13 21:23:00
C121,P62,40,2019-03-13 19:17:00
C124,P44,1726,2019-03-13 11:42:00
C2,P28,926,2019-03-14 04:56:00
C5,P40,1711,2019-03-14 15:42:00
C5,P39,1216,2019-03-14 15:42:00
C6,P61,509,2019-03-14 11:47:00
C6,P63,1337,2019-03-14 11:47:00
C8,P11,191,2019-03-14 16:49:00
C9,P51,1564,2019-03-14 15:13:00
C20,P10,1209,2019-03-14 07:19:00
C27,P28,1222,2019-03-14 13:47:00
C33,P19,1469,2019-03-14 19:33:00
C39,P40,1888,2019-03-14 16:34:00
C40,P03,520,2019-03-14 23:22:00
C40,P03,461,2019-03-14 23:22:00
C54,P46,394,2019-03-14 11:07:00
C59,P33,1414,2019-03-14 20:06:00
C71,P35,1008,2019-03-14 22:34:00
C73,P23,278,2019-03-14 10:17:00
C81,P61,834,2019-03-14 15:42:00
C81,P61,423,2019-03-14 15:42:00
C86,P45,668,2019-03-14 23:52:00
C104,P36,1946,2019-03-14 18:21:00
C108,P53,1952,2019-03-14 18:55:00
C114,P51,1038,2019-03-14 20:29:00
C115,P40,7,2019-03-14 06:56:00
C115,P35,1086,2019-03-14 06:56:00
C121,P30,597,2019-03-14 19:36:00
C123,P22,1965,2019-03-14 07:23:00
C123,P23,1208,2019-03-14 07:23:00
C126,P01,154,2019-03-14 23:34:00
C127,P01,997,2019-03-14 03:13:00
C131,P50,905,2019-03-14 18:40:00
C132,P30,742,2019-03-14 20:34:00
C132,P34,1410,2019-03-14 20:34:00
C2,P33,860,2019-03-15 09:01:00
C2,P24,231,2019-03-15 09:01:00
C8,P63,966,2019-03-15 10:22:00
C9,P14,270,2019-03-15 12:56:00
C9,P13,1910,2019-03-15 12:56:00
C11,P24,1947,2019-03-15 15:32:00
C13,P53,1052,2019-03-15 21:16:00
C13,P50,1251,2019-03-15 21:16:00
C20,P36,786,2019-03-15 09:05:00
C20,P37,684,2019-03-15 09:05:00
C21,P27,1728,2019-03-15 04:36:00
C23,P07,831,2019-03-15 13:09:00
C27,P59,1729,2019-03-15 04:19:00
C40,P04,97,2019-03-15 19:14:00
C40,P11,1485,2019-03-15 19:14:00
C43,P08,677,2019-03-15 12:42:00
C45,P44,170,2019-03-15 04:23:00
C59,P29,819,2019-03-15 05:56:00
C64,P59,1915,2019-03-15 15:15:00
C71,P05,1557,2019-03-15 10:58:00
C71,P03,24,2019-03-15 10:58:00
C76,P39,587,2019-03-15 11:35:00
C82,P08,184,2019-03-15 03:05:00
C82,P02,1886,2019-03-15 03:05:00
C107,P26,916,2019-03-15 10:00:00
C109,P40,1089,2019-03-15 22:07:00
C110,P64,507,2019-03-15 07:23:00
C116,P28,1040,2019-03-15 19:06:00
C126,P34,1290,2019-03-15 19:07:00
C129,P08,1697,2019-03-15 10:41:00
C137,P24,697,2019-03-15 10:57:00
C2,P34,344,2019-03-16 19:34:00
C4,P35,1356,2019-03-16 04:59:00
C4,P39,1172,2019-03-16 04:59:00
C10,P26,1806,2019-03-16 17:34:00
C13,P48,1810,2019-03-16 21:12:00
C13,P50,1139,2019-03-16 21:12:00
C21,P25,838,2019-03-16 06:57:00
C22,P37,338,2019-03-16 22:00:00
C29,P52,97,2019-03-16 09:32:00
C43,P61,567,2019-03-16 04:12:00
C45,P45,1893,2019-03-16 14:17:00
C45,P47,1211,2019-03-16 14:17:00
C46,P05,1975,2019-03-16 20:19:00
C46,P05,65,2019-03-16 20:19:00
C55,P22,1775,2019-03-16 17:16:00
C58,P31,1924,2019-03-16 11:30:00
C79,P52,937,2019-03-16 05:10:00
C83,P17,1452,2019-03-16 08:56:00
C85,P10,555,2019-03-16 04:45:00
C85,P05,441,2019-03-16 04:45:00
C86,P17,1542,2019-03-16 17:50:00
C107,P33,194,2019-03-16 22:54:00
C115,P32,1193,2019-03-16 14:41:00
C122,P64,1351,2019-03-16 13:49:00
C124,P07,275,2019-03-16 10:31:00
C124,P04,152,2019-03-16 10:31:00
C126,P01,73,2019-03-16 11:25:00
C135,P50,1322,2019-03-16 16:12:00
C3,P51,1899,2019-03-17 19:20:00
C25,P37,1483,2019-03-17 17:29:00
C28,P43,322,2019-03-17 22:13:00
C30,P40,487,2019-03-17 19:52:00
C40,P10,136,2019-03-17 14:00:00
C43,P41,1027,2019-03-17 12:40:00
C43,P53,350,2019-03-17 12:40:00
C45,P60,497,2019-03-17 21:57:00
C45,P45,110,2019-03-17 21:57:00
C49,P19,739,2019-03-17 04:53:00
C50,P35,654,2019-03-17 21:15:00
C65,P36,1997,2019-03-17 18:13:00
C65,P36,800,2019-03-17 18:13:00
C75,P41,551,2019-03-17 13:07:00
C79,P27,1349,2019-03-17 15:11:00
C81,P31,452,2019-03-17 08:36:00
C91,P64,1494,2019-03-17 16:02:00
C95,P38,746,2019-03-17 03:35:00
C95,P37,1830,2019-03-17 03:35:00
C96,P36,1840,2019-03-17 11:04:00
C104,P23,35,2019-03-17 06:29:00
C108,P45,344,2019-03-17 06:40:00
C112,P11,1134,2019-03-17 20:15:00
C112,P04,1109,2019-03-17 20:15:00
C114,P36,1494,2019-03-17 05:04:00
C114,P36,613,2019-03-17 05:04:00
C126,P37,445,2019-03-17 17:07:00
C126,P40,159,2019-03-17 17:07:00
C128,P57,442,2019-03-17 12:28:00
C132,P02,986,2019-03-17 16:52:00
C137,P26,919,2019-03-17 07:47:00
C137,P22,791,2019-03-17 07:47:00
C2,P27,1493,2019-03-18 22:13:00
C2,P23,1599,2019-03-18 22:13:00
C5,P40,679,2019-03-18 22:24:00
C5,P37,1390,2019-03-18 22:24:00
C13,P31,525,2019-03-18 09:51:00
C27,P23,1091,2019-03-18 16:33:00
C30,P22,954,2019-03-18 10:49:00
C30,P29,833,2019-03-18 10:49:00
C35,P28,52,2019-03-18 12:33:00
C35,P24,1098,2019-03-18 12:33:00
C36,P31,1474,2019-03-18 18:25:00
C42,P15,1850,2019-03-18 06:30:00
C43,P62,1623,2019-03-18 15:55:00
C46,P36,825,2019-03-18 07:29:00
C53,P59,273,2019-03-18 03:02:00
C59,P31,1288,2019-03-18 08:30:00
C63,P38,1769,2019-03-18 22:02:00
C63,P36,389,2019-03-18 22:02:00
C82,P62,1717,2019-03-18 05:08:00
C82,P64,1821,2019-03-18 05:08:00
C86,P19,305,2019-03-18 23:58:00
C87,P58,1737,2019-03-18 22:11:00
C89,P56,571,2019-03-18 05:22:00
C97,P24,259,2019-03-18 19:49:00
C98,P36,1173,2019-03-18 07:30:00
C98,P39,818,2019-03-18 07:30:00
C100,P36,1197,2019-03-18 08:38:00
C106,P24,258,2019-03-18 03:38:00
C112,P10,548,2019-03-18 08:02:00
C131,P38,1139,2019-03-18 18:07:00
C2,P24,1999,2019-03-19 10:19:00
C4,P39,1893,2019-03-19 07:53:00
C5,P38,1982,2019-03-19 20:24:00
C9,P13,1266,2019-03-19 11:37:00
C12,P35,750,2019-03-19 09:17:00
C12,P39,1757,2019-03-19 09:17:00
C16,P50,192,2019-03-19 16:58:00
C18,P63,1814,2019-03-19 20:15:00
C44,P43,1318,2019-03-19 07:35:00
C46,P04,1167,2019-03-19 03:00:00
C46,P12,1063,2019-03-19 03:00:00
C47,P11,752,2019-03-19 10:37:00
C47,P12,227,2019-03-19 10:37:00
C65,P49,1585,2019-03-19 13:24:00
C71,P16,1922,2019-03-19 14:15:00
C89,P29,167,2019-03-19 20:48:00
C91,P64,1488,2019-03-19 06:14:00
C91,P62,1557,2019-03-19 06:14:00
C97,P23,169,2019-03-19 22:03:00
C104,P25,991,2019-03-19 08:12:00
C113,P04,1257,2019-03-19 17:22:00
C113,P06,780,2019-03-19 17:22:00
C115,P26,1009,2019-03-19 05:23:00
C115,P25,177,2019-03-19 05:23:00
C118,P35,1596,2019-03-19 03:43:00
C118,P37,955,2019-03-19 03:43:00
C124,P09,1232,2019-03-19 11:39:00
C126,P35,29,2019-03-19 15:25:00
C126,P36,1900,2019-03-19 15:25:00
C128,P54,947,2019-03-19 03:01:00
C1,P01,1404,2019-03-20 22:32:00
C10,P33,780,2019-03-20 10:18:00
C13,P47,759,2019-03-20 10:01:00
C14,P53,893,2019-03-20 14:47:00
C19,P27,454,2019-03-20 14:00:00
C22,P34,477,2019-03-20 13:00:00
C41,P23,1617,2019-03-20 18:14:00
C46,P08,1111,2019-03-20 19:54:00
C46,P11,382,2019-03-20 19:54:00
C62,P19,1997,2019-03-20 19:57:00
C71,P05,486,2019-03-20 19:43:00
C71,P09,984,2019-03-20 19:43:00
C79,P34,1869,2019-03-20 09:00:00
C80,P32,1140,2019-03-20 16:24:00
C80,P34,1648,2019-03-20 16:24:00
C84,P31,28,2019-03-20 19:22:00
C84,P22,193,2019-03-20 19:22:00
C85,P59,1960,2019-03-20 20:51:00
C86,P64,828,2019-03-20 04:04:00
C88,P19,1448,2019-03-20 07:55:00
C88,P13,1461,2019-03-20 07:55:00
C89,P26,189,2019-03-20 09:17:00
C89,P26,1366,2019-03-20 09:17:00
C93,P29,1094,2019-03-20 07:33:00
C97,P24,1129,2019-03-20 10:54:00
C108,P42,672,2019-03-20 07:02:00
C111,P27,769,2019-03-20 10:23:00
C113,P08,1546,2019-03-20 05:02:00
C113,P12,1765,2019-03-20 05:02:00
C116,P25,1455,2019-03-20 09:46:00
C126,P30,458,2019-03-20 17:06:00
C136,P35,226,2019-03-20 12:48:00
C136,P39,765,2019-03-20 12:48:00
C1,P04,1796,2019-03-21 07:07:00
C5,P63,1461,2019-03-21 09:06:00
C11,P45,1951,2019-03-21 09:44:00
C24,P31,317,2019-03-21 12:53:00
C44,P43,604,2019-03-21 19:54:00
C44,P52,158,2019-03-21 19:54:00
C47,P08,1496,2019-03-21 05:08:00
C49,P59,1196,2019-03-21 21:42:00
C60,P51,1674,2019-03-21 08:38:00
C74,P02,1113,2019-03-21 11:54:00
C74,P07,1114,2019-03-21 11:54:00
C91,P61,1250,2019-03-21 06:17:00
C93,P28,1715,2019-03-21 22:09:00
C93,P24,231,2019-03-21 22:09:00
C95,P37,1752,2019-03-21 23:45:00
C95,P37,532,2019-03-21 23:45:00
C97,P32,1303,2019-03-21 13:20:00
C108,P52,710,2019-03-21 04:53:00
C134,P29,456,2019-03-21 06:32:00
C135,P50,1563,2019-03-21 22:04:00
C137,P23,914,2019-03-21 13:48:00
C137,P24,274,2019-03-21 13:48:00
C2,P33,620,2019-03-22 14:52:00
C5,P62,582,2019-03-22 22:16:00
C5,P62,524,2019-03-22 22:16:00
C12,P31,107,2019-03-22 02:51:00
C14,P54,689,2019-03-22 05:38:00
C24,P37,1356,2019-03-22 18:28:00
C24,P35,1687,2019-03-22 18:28:00
C34,P18,756,2019-03-22 03:35:00
C34,P19,1133,2019-03-22 03:35:00
C38,P25,1656,2019-03-22 11:13:00
C40,P19,581,2019-03-22 20:03:00
C41,P32,116,2019-03-22 12:39:00
C46,P06,618,2019-03-22 18:30:00
C55,P29,536,2019-03-22 03:01:00
C60,P54,896,2019-03-22 13:49:00
C66,P56,739,2019-03-22 03:10:00
C66,P44,1967,2019-03-22 03:10:00
C68,P09,345,2019-03-22 19:29:00
C68,P04,347,2019-03-22 19:29:00
C73,P62,697,2019-03-22 10:44:00
C88,P15,1166,2019-03-22 15:53:00
C88,P13,1760,2019-03-22 15:53:00
C89,P29,225,2019-03-22 09:08:00
C89,P33,1750,2019-03-22 09:08:00
C92,P20,1425,2019-03-22 13:37:00
C92,P13,242,2019-03-22 13:37:00
C93,P28,1658,2019-03-22 19:14:00
C99,P34,418,2019-03-22 05:13:00
C107,P31,758,2019-03-22 03:24:00
C108,P58,1310,2019-03-22 13:30:00
C111,P11,871,2019-03-22 15:45:00
C111,P08,39,2019-03-22 15:45:00
C116,P46,193,2019-03-22 03:06:00
C116,P58,356,2019-03-22 03:06:00
C127,P07,1928,2019-03-22 22:47:00
C128,P36,1906,2019-03-22 16:14:00
C133,P37,893,2019-03-22 07:45:00
C137,P29,1328,2019-03-22 23:24:00
C7,P62,215,2019-03-23 04:06:00
C8,P61,1806,2019-03-23 03:58:00
C12,P29,1799,2019-03-23 16:15:00
C21,P25,1650,2019-03-23 11:15:00
C21,P31,929,2019-03-23 11:15:00
C27,P26,100,2019-03-23 10:33:00
C34,P26,1684,2019-03-23 21:52:00
C42,P56,577,2019-03-23 04:39:00
C43,P04,763,2019-03-23 08:34:00
C49,P47,1470,2019-03-23 17:24:00
C50,P35,1556,2019-03-23 10:55:00
C54,P60,292,2019-03-23 10:33:00
C54,P49,655,2019-03-23 10:33:00
C57,P32,539,2019-03-23 23:37:00
C59,P34,83,2019-03-23 05:27:00
C59,P32,1834,2019-03-23 05:27:00
C76,P22,148,2019-03-23 11:36:00
C80,P30,892,2019-03-23 09:32:00
C80,P27,396,2019-03-23 09:32:00
C114,P36,1156,2019-03-23 13:09:00
C132,P01,1420,2019-03-23 03:56:00
C137,P22,1532,2019-03-23 19:03:00
C2,P28,577,2019-03-24 16:31:00
C5,P64,708,2019-03-24 16:57:00
C5,P61,1724,2019-03-24 16:57:00
C14,P45,1026,2019-03-24 14:47:00
C16,P54,469,2019-03-24 21:13:00
C24,P38,1706,2019-03-24 14:13:00
C30,P26,708,2019-03-24 20:08:00
C40,P34,895,2019-03-24 15:46:00
C43,P11,983,2019-03-24 12:17:00
C43,P11,752,2019-03-24 12:17:00
C44,P35,1592,2019-03-24 06:21:00
C54,P50,679,2019-03-24 21:36:00
C57,P51,759,2019-03-24 10:56:00
C61,P40,1743,2019-03-24 21:41:00
C63,P35,1086,2019-03-24 11:56:00
C69,P46,1035,2019-03-24 08:52:00
C70,P11,535,2019-03-24 06:15:00
C80,P51,977,2019-03-24 18:33:00
C91,P63,362,2019-03-24 04:16:00
C94,P26,862,2019-03-24 04:39:00
C94,P23,1018,2019-03-24 04:39:00
C95,P37,374,2019-03-24 05:56:00
C95,P37,784,2019-03-24 05:56:00
C101,P05,390,2019-03-24 12:11:00
C102,P31,660,2019-03-24 03:14:00
C111,P35,104,2019-03-24 23:08:00
C111,P38,1890,2019-03-24 23:08:00
C113,P08,1259,2019-03-24 09:40:00
C116,P60,1475,2019-03-24 18:44:00
C127,P19,1050,2019-03-24 04:23:00
C127,P15,466,2019-03-24 04:23:00
C128,P47,1660,2019-03-24 11:22:00
C131,P53,1954,2019-03-24 05:31:00
C131,P52,825,2019-03-24 05:31:00
C132,P33,1773,2019-03-24 19:13:00
C135,P04,183,2019-03-24 04:07:00
C135,P09,229,2019-03-24 04:07:00
C136,P28,826,2019-03-24 22:31:00
C1,P05,222,2019-03-25 16:26:00
C2,P30,1680,2019-03-25 15:07:00
C2,P26,55,2019-03-25 15:07:00
C7,P40,1124,2019-03-25 19:41:00
C9,P20,1666,2019-03-25 21:27:00
C18,P60,1694,2019-03-25 23:40:00
C30,P28,760,2019-03-25 22:58:00
C30,P26,1930,2019-03-25 22:58:00
